source_site,source_item_id,source_query_category,source_category_path,product_name,barcode,category_name,unit,suggested_unit_price,status,source_url
新华书店网,110001504257551,学习用品,学习用品,丝路序言文艺金属书签1枚 款式随机,XHSD110001504257551,学习用品,个,23.00,onsale,https://item.xhsd.com/items/110001504257551
新华书店网,110001504038316,学习用品,学习用品,兰亭物语 紫檀实木镇尺,XHSD110001504038316,学习用品,个,359.00,onsale,https://item.xhsd.com/items/110001504038316
新华书店网,110001503294092,学习用品,学习用品,檀木小胖永恒笔,XHSD110001503294092,学习用品,个,88.00,onsale,https://item.xhsd.com/items/110001503294092
新华书店网,110001504282976,学习用品,学习用品,“宫猫知时节”手账套装（两款随机发货）,XHSD110001504282976,学习用品,个,136.00,onsale,https://item.xhsd.com/items/110001504282976
新华书店网,110001504403378,学习用品,学习用品,瓜瓞绵绵书签尺,XHSD110001504403378,学习用品,个,68.00,onsale,https://item.xhsd.com/items/110001504403378
新华书店网,110001504357153,学习用品,学习用品,新国风「麒开得胜」创意文具礼盒套装,XHSD110001504357153,学习用品,个,359.00,onsale,https://item.xhsd.com/items/110001504357153
新华书店网,110001504353146,学习用品,学习用品,章紫光硬笔钢笔散页字帖【随机一本】,XHSD110001504353146,学习用品,个,15.90,offsale,https://item.xhsd.com/items/110001504353146
新华书店网,110001504357152,学习用品,学习用品,麒麟尺笔套装,XHSD110001504357152,学习用品,个,159.00,onsale,https://item.xhsd.com/items/110001504357152
新华书店网,110001504661555,学习用品,学习用品,故宫奇趣儿童挎包,XHSD110001504661555,学习用品,个,98.00,onsale,https://item.xhsd.com/items/110001504661555
新华书店网,110001504365162,学习用品,学习用品,千里江山两用石墨笔头中性笔永恒笔套装,XHSD110001504365162,学习用品,个,78.00,onsale,https://item.xhsd.com/items/110001504365162
新华书店网,110001504630769,学习用品,学习用品,四合如意水桶包,XHSD110001504630769,学习用品,个,186.00,onsale,https://item.xhsd.com/items/110001504630769
新华书店网,110001504794019,学习用品,学习用品,[缤纷文创]鲁迅初版封面系列横线笔记本,XHSD110001504794019,学习用品,个,15.00,onsale,https://item.xhsd.com/items/110001504794019
新华书店网,110001504787980,学习用品,学习用品,[缤纷文创]三味书屋木制拼插书立,XHSD110001504787980,学习用品,个,168.00,onsale,https://item.xhsd.com/items/110001504787980
新华书店网,110001504786977,学习用品,学习用品,[缤纷文创]卡夫卡系列·口袋本杜邦纸书衣,XHSD110001504786977,学习用品,个,39.00,onsale,https://item.xhsd.com/items/110001504786977
新华书店网,110001504792049,学习用品,学习用品,[缤纷文创]魔戒系列 · 铭文水晶镇纸,XHSD110001504792049,学习用品,个,39.00,onsale,https://item.xhsd.com/items/110001504792049
新华书店网,110001504791273,学习用品,学习用品,[缤纷文创]鲁迅主题黄铜书签,XHSD110001504791273,学习用品,个,29.00,onsale,https://item.xhsd.com/items/110001504791273
新华书店网,110001504795028,学习用品,学习用品,[缤纷文创]鲁迅系列 · 金句贴纸（单张）,XHSD110001504795028,学习用品,个,9.90,onsale,https://item.xhsd.com/items/110001504795028
新华书店网,110001504791274,学习用品,学习用品,[缤纷文创]卡夫卡杜邦纸书衣A6,XHSD110001504791274,学习用品,个,39.00,onsale,https://item.xhsd.com/items/110001504791274
新华书店网,110001504788971,学习用品,学习用品,[缤纷文创]海子以梦为马黄铜书签,XHSD110001504788971,学习用品,个,29.00,onsale,https://item.xhsd.com/items/110001504788971
新华书店网,110001504278207,学习用品,学习用品,笔下X朱炳仁·铜套装（铜书签+钢笔）,XHSD110001504278207,学习用品,个,588.00,onsale,https://item.xhsd.com/items/110001504278207
新华书店网,110001504725932,学习用品,学习用品,新华书店 捷报笔帘,XHSD110001504725932,学习用品,个,99.00,onsale,https://item.xhsd.com/items/110001504725932
新华书店网,110001504676900,学习用品,学习用品,百鸟争鸣立体纸雕便签,XHSD110001504676900,学习用品,个,118.00,onsale,https://item.xhsd.com/items/110001504676900
新华书店网,110001504415610,学习用品,学习用品,天色100页资料册+外壳,XHSD110001504415610,学习用品,个,29.90,onsale,https://item.xhsd.com/items/110001504415610
新华书店网,110001504798315,学习用品,学习用品,[缤纷文创]巴黎圣母院金属书立,XHSD110001504798315,学习用品,个,39.00,onsale,https://item.xhsd.com/items/110001504798315
新华书店网,110001504798149,学习用品,学习用品,[缤纷文创]吴尔夫系列·一间自己的房间金属书签尺,XHSD110001504798149,学习用品,个,39.00,onsale,https://item.xhsd.com/items/110001504798149
新华书店网,110001504802311,学习用品,学习用品,[缤纷文创]朝内166系列 · 钢笔元素金属书签,XHSD110001504802311,学习用品,个,19.00,onsale,https://item.xhsd.com/items/110001504802311
新华书店网,110001504273312,学习用品,学习用品,笔下山·水毛笔（镀金版）,XHSD110001504273312,学习用品,个,299.00,onsale,https://item.xhsd.com/items/110001504273312
新华书店网,110001504649059,学习用品,学习用品,[新华特供]北京中轴线系列便签大礼包,XHSD110001504649059,学习用品,个,1035.00,onsale,https://item.xhsd.com/items/110001504649059
新华书店网,110001504381933,学习用品,学习用品,故宫文创3D立体纸雕笔记本手账本-乐游三大殿/乐游青山/...,XHSD110001504381933,学习用品,个,186.00,onsale,https://item.xhsd.com/items/110001504381933
新华书店网,110001504164178,学习用品,学习用品,中国国家博物馆登月帆布包（黑/白）,XHSD110001504164178,学习用品,个,66.00,onsale,https://item.xhsd.com/items/110001504164178
新华书店网,110001504611226,学习用品,学习用品,中国国家博物馆大驾卤薄图系列书签（红色和绿色）,XHSD110001504611226,学习用品,个,100.00,onsale,https://item.xhsd.com/items/110001504611226
新华书店网,110001504612215,学习用品,学习用品,中国国家博物馆系列3D立体纸雕笔记本-有凤来仪,XHSD110001504612215,学习用品,个,100.00,onsale,https://item.xhsd.com/items/110001504612215
新华书店网,110001504288858,学习用品,学习用品,中国国家博物馆KACO联名款【锦绣东方】【琉璃华夏】【瓷...,XHSD110001504288858,学习用品,个,75.00,onsale,https://item.xhsd.com/items/110001504288858
新华书店网,110001504714071,学习用品,学习用品,南航文创南航带你看世界笔记本,XHSD110001504714071,学习用品,个,39.00,onsale,https://item.xhsd.com/items/110001504714071
新华书店网,110001503961422,学习用品,学习用品,“学习强国”办公套装,XHSD110001503961422,学习用品,个,198.00,onsale,https://item.xhsd.com/items/110001503961422
新华书店网,110001504416400,学习用品,学习用品,天色叶脉书签,XHSD110001504416400,学习用品,个,15.90,onsale,https://item.xhsd.com/items/110001504416400
新华书店网,110001504282295,学习用品,学习用品,团购-强国联名 文房水写布套装,XHSD110001504282295,学习用品,个,39.00,onsale,https://item.xhsd.com/items/110001504282295
新华书店网,110001502110317,学习用品,学习用品,故宫紫禁昼夜双面笔记本,XHSD110001502110317,学习用品,个,72.00,onsale,https://item.xhsd.com/items/110001502110317
新华书店网,110001503812438,学习用品,学习用品,强国联名 文房水写布套装,XHSD110001503812438,学习用品,个,59.00,onsale,https://item.xhsd.com/items/110001503812438
新华书店网,110001503298083,学习用品,学习用品,敦煌系列永恒笔套装,XHSD110001503298083,学习用品,个,165.00,onsale,https://item.xhsd.com/items/110001503298083
新华书店网,110001504366139,学习用品,学习用品,笔下钢木签字笔-印迹方/圆花梨木,XHSD110001504366139,学习用品,个,299.00,onsale,https://item.xhsd.com/items/110001504366139
新华书店网,110001504431179,学习用品,学习用品,复古龙纹紫檀实木镇尺,XHSD110001504431179,学习用品,个,499.00,onsale,https://item.xhsd.com/items/110001504431179
新华书店网,110001504644461,学习用品,学习用品,英雄 乙巳蛇年生肖纪念笔,XHSD110001504644461,学习用品,个,399.00,onsale,https://item.xhsd.com/items/110001504644461
新华书店网,110001503729031,学习用品,学习用品,大画西游系列永恒笔,XHSD110001503729031,学习用品,个,45.00,onsale,https://item.xhsd.com/items/110001503729031
新华书店网,110001504789388,学习用品,学习用品,[缤纷文创]卡夫卡系列·K先生书立,XHSD110001504789388,学习用品,个,49.00,onsale,https://item.xhsd.com/items/110001504789388
新华书店网,110001504793061,学习用品,学习用品,[缤纷文创]人文之宝×混知鲁迅捕鸟黄铜书签,XHSD110001504793061,学习用品,个,29.00,onsale,https://item.xhsd.com/items/110001504793061
新华书店网,110001504384429,学习用品,学习用品,故宫印象手账本,XHSD110001504384429,学习用品,个,99.00,onsale,https://item.xhsd.com/items/110001504384429
新华书店网,110001504381110,学习用品,学习用品,祥龙赐福3D立体笔记本,XHSD110001504381110,学习用品,个,62.00,onsale,https://item.xhsd.com/items/110001504381110
新华书店网,110001504373147,学习用品,学习用品,紫禁华彩48色彩铅套装,XHSD110001504373147,学习用品,个,238.00,onsale,https://item.xhsd.com/items/110001504373147
新华书店网,110001503227059,学习用品,学习用品,故宫文具宫灯笔筒多功能置笔筐,XHSD110001503227059,学习用品,个,399.00,onsale,https://item.xhsd.com/items/110001503227059
新华书店网,110001504409992,学习用品,学习用品,仙鹤3D立体笔记本,XHSD110001504409992,学习用品,个,62.00,onsale,https://item.xhsd.com/items/110001504409992
新华书店网,110001504051264,学习用品,学习用品,江山千里望无垠笔记本套装,XHSD110001504051264,学习用品,个,279.00,onsale,https://item.xhsd.com/items/110001504051264
新华书店网,110001504258537,学习用品,学习用品,碳钢合金空灵鼓（7寸11音）,XHSD110001504258537,学习用品,个,120.00,onsale,https://item.xhsd.com/items/110001504258537
新华书店网,110001504370148,学习用品,学习用品,黄铜文昌塔,XHSD110001504370148,学习用品,个,65.00,onsale,https://item.xhsd.com/items/110001504370148
新华书店网,110001504742662,学习用品,学习用品,好视力学习台灯全光谱学生儿童卧室书桌读写阅读减蓝光led...,XHSD110001504742662,学习用品,个,245.00,onsale,https://item.xhsd.com/items/110001504742662
新华书店网,110001504140001,学习用品,学习用品,团购-“学习强国”办公套装,XHSD110001504140001,学习用品,个,168.00,onsale,https://item.xhsd.com/items/110001504140001
新华书店网,110001504379737,学习用品,学习用品,贝恩施儿童蓝牙版早教故事机S3,XHSD110001504379737,学习用品,个,142.00,onsale,https://item.xhsd.com/items/110001504379737
新华书店网,110001503964188,学习用品,学习用品,复古红檀木中性签字笔,XHSD110001503964188,学习用品,个,39.00,offsale,https://item.xhsd.com/items/110001503964188
新华书店网,110001504801143,学习用品,学习用品,[缤纷文创]吴尔夫系列-TN真皮手账本,XHSD110001504801143,学习用品,个,139.00,onsale,https://item.xhsd.com/items/110001504801143
新华书店网,110001504797159,学习用品,学习用品,[缤纷文创]吴尔夫系列自己的房间挂链款黄铜书签,XHSD110001504797159,学习用品,个,29.00,onsale,https://item.xhsd.com/items/110001504797159
新华书店网,110001504747544,学习用品,学习用品,“学习强国”无线快充鼠标垫,XHSD110001504747544,学习用品,个,76.00,onsale,https://item.xhsd.com/items/110001504747544
新华书店网,110001504630034,学习用品,学习用品,天屿20cm蔚蓝球面地球仪 IPA301-20D-4AR...,XHSD110001504630034,学习用品,个,64.00,onsale,https://item.xhsd.com/items/110001504630034
新华书店网,110001504705320,学习用品,学习用品,金榜题名文昌位摆放文房四宝套装TTZ00SF023086...,XHSD110001504705320,学习用品,个,87.00,onsale,https://item.xhsd.com/items/110001504705320
新华书店网,110001503252280,学习用品,学习用品,新华英雄 弄潮儿 学习礼盒,XHSD110001503252280,学习用品,个,188.00,onsale,https://item.xhsd.com/items/110001503252280
新华书店网,110001504346143,学习用品,学习用品,阿尔法蛋 智能科学实验室专业光学显微镜【显微镜P3】,XHSD110001504346143,学习用品,个,849.00,onsale,https://item.xhsd.com/items/110001504346143
新华书店网,110001504701627,学习用品,学习用品,文房四宝龙飞凤舞礼盒套装,XHSD110001504701627,学习用品,个,146.00,onsale,https://item.xhsd.com/items/110001504701627
新华书店网,110001504161215,学习用品,学习用品,中国国家博物馆钢笔礼盒套装,XHSD110001504161215,学习用品,个,159.00,onsale,https://item.xhsd.com/items/110001504161215
新华书店网,110001504158145,学习用品,学习用品,中国国家博物馆和kaco联名大宁钢笔礼盒（红色/黑色）,XHSD110001504158145,学习用品,个,360.00,onsale,https://item.xhsd.com/items/110001504158145
新华书店网,110001504619206,学习用品,学习用品,三体系列3D立体纸雕便签—三体星球,XHSD110001504619206,学习用品,个,90.00,onsale,https://item.xhsd.com/items/110001504619206
新华书店网,110001504617206,学习用品,学习用品,中国国家博物馆百花图卷繁花似锦系列书签（梨花和紫藤花）,XHSD110001504617206,学习用品,个,100.00,offsale,https://item.xhsd.com/items/110001504617206
新华书店网,110001504163182,学习用品,学习用品,中国国家博物馆镜里千秋艺术印章套装,XHSD110001504163182,学习用品,个,79.00,onsale,https://item.xhsd.com/items/110001504163182
新华书店网,110001504663933,学习用品,学习用品,中国国家博物馆鱼跃龙门透明漆金属书签,XHSD110001504663933,学习用品,个,49.00,onsale,https://item.xhsd.com/items/110001504663933
新华书店网,110001504376554,学习用品,学习用品,中国国家博物馆文创3D立体纸雕笔记本手账本,XHSD110001504376554,学习用品,个,75.00,onsale,https://item.xhsd.com/items/110001504376554
新华书店网,110001504612213,学习用品,学习用品,中国国家博物馆系列3D立体纸雕便签-有凤来仪,XHSD110001504612213,学习用品,个,130.00,onsale,https://item.xhsd.com/items/110001504612213
新华书店网,110001504148063,学习用品,学习用品,吉祥纹饰系列“菱花”中性笔,XHSD110001504148063,学习用品,个,108.00,offsale,https://item.xhsd.com/items/110001504148063
新华书店网,110001504618366,学习用品,学习用品,宫猫出游伸缩笔筒,XHSD110001504618366,学习用品,个,56.00,onsale,https://item.xhsd.com/items/110001504618366
新华书店网,110001504414459,学习用品,学习用品,天色A7绑带记事本TS-4029,XHSD110001504414459,学习用品,个,15.90,onsale,https://item.xhsd.com/items/110001504414459
新华书店网,110001504405316,学习用品,学习用品,笔下流浪集笔记本,XHSD110001504405316,学习用品,个,20.00,onsale,https://item.xhsd.com/items/110001504405316
新华书店网,110001504663934,学习用品,学习用品,中国国家博物馆铜镜展书签套装,XHSD110001504663934,学习用品,个,79.00,onsale,https://item.xhsd.com/items/110001504663934
新华书店网,110001503960439,学习用品,学习用品,团购-强国定制 学习英雄钢笔 两色可选,XHSD110001503960439,学习用品,个,139.00,onsale,https://item.xhsd.com/items/110001503960439
新华书店网,110001504283840,学习用品,学习用品,中国国家博物馆KACO联名款SKY百锋钢笔礼盒（雍容长青...,XHSD110001504283840,学习用品,个,78.00,onsale,https://item.xhsd.com/items/110001504283840
新华书店网,110001503540645,学习用品,学习用品,强国定制 学习英雄钢笔,XHSD110001503540645,学习用品,个,298.00,onsale,https://item.xhsd.com/items/110001503540645
新华书店网,110001504265305,学习用品,学习用品,新华·典藏 寿山石雕刻印章,XHSD110001504265305,学习用品,个,199.00,onsale,https://item.xhsd.com/items/110001504265305
新华书店网,110001504407913,学习用品,学习用品,天色金属中性笔礼盒随机发货,XHSD110001504407913,学习用品,个,15.90,onsale,https://item.xhsd.com/items/110001504407913
新华书店网,110001504224813,学习用品,学习用品,花繁锦色手账文具套装,XHSD110001504224813,学习用品,个,268.00,onsale,https://item.xhsd.com/items/110001504224813
新华书店网,110001503741012,学习用品,学习用品,故宫瑞兽呈祥系列背包,XHSD110001503741012,学习用品,个,198.00,onsale,https://item.xhsd.com/items/110001503741012
新华书店网,110001504776797,学习用品,学习用品,苏浦瑞兹 无线充小夜灯SWXC-15W01,XHSD110001504776797,学习用品,个,189.00,onsale,https://item.xhsd.com/items/110001504776797
新华书店网,110001504615231,学习用品,学习用品,三体系列3D立体纸雕便签—星环城,XHSD110001504615231,学习用品,个,90.00,onsale,https://item.xhsd.com/items/110001504615231
新华书店网,110001504786978,学习用品,学习用品,[缤纷文创]卡夫卡系列纪念pu皮笔记本,XHSD110001504786978,学习用品,个,35.00,discontinued,https://item.xhsd.com/items/110001504786978
新华书店网,110001502104283,学习用品,学习用品,千里江山图立体纸雕记事本,XHSD110001502104283,学习用品,个,118.00,onsale,https://item.xhsd.com/items/110001502104283
新华书店网,110001502107300,学习用品,学习用品,故宫角楼纸雕记事本,XHSD110001502107300,学习用品,个,118.00,offsale,https://item.xhsd.com/items/110001502107300
新华书店网,110001504252988,学习用品,学习用品,故宫三大殿3D立体便签本,XHSD110001504252988,学习用品,个,88.00,onsale,https://item.xhsd.com/items/110001504252988
新华书店网,110001503811366,学习用品,学习用品,暑期写作故宫文具爆品套装组合,XHSD110001503811366,学习用品,个,114.90,onsale,https://item.xhsd.com/items/110001503811366
新华书店网,110001504581677,学习用品,学习用品,故宫团扇笔,XHSD110001504581677,学习用品,个,50.00,onsale,https://item.xhsd.com/items/110001504581677
新华书店网,110001504623005,学习用品,学习用品,奇趣海错纸雕笔记本,XHSD110001504623005,学习用品,个,99.00,onsale,https://item.xhsd.com/items/110001504623005
新华书店网,110001504190683,学习用品,学习用品,海错图系列迷你练习本（款式随机）,XHSD110001504190683,学习用品,个,16.00,onsale,https://item.xhsd.com/items/110001504190683
新华书店网,110001504369965,学习用品,学习用品,文创烫金纸质国风书签随机一款,XHSD110001504369965,学习用品,个,15.90,onsale,https://item.xhsd.com/items/110001504369965
